SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;sep-23;oct-23;nov-23;dic-23;ene-24;feb-24;Marzo;Abril;Mayo;Junio;Target Market;Tipo ABC;Marzo;Abril;Mayo;Junio
S737;PC;50;FERT;NORM;MEDELLÍN;1.536;810;120;1.038;1.182;465;895;895;895;895;BUILDING FINISHING;A;1.062;871;870;870
S737;PC;50;FERT;NORM;BOGOTÁ;1.758;0;507;0;0;87;392;392;392;392;BUILDING FINISHING;A;756;477;477;477
S737;PC;50;FERT;NORM;PEREIRA;456;90;471;642;1.083;93;606;606;606;606;BUILDING FINISHING;A;300;339;339;339
S737;PC;50;FERT;NORM;SANTANDER;0;630;0;378;102;0;185;185;185;185;BUILDING FINISHING;A;414;134;134;134
S737;PC;50;FERT;NORM;BARRANQUILLA;66;0;3;0;0;0;12;12;12;12;BUILDING FINISHING;A;0;6;6;6
S904;PC;0,428;FERT;NORM;BOGOTÁ;1.047;2.328;1.368;1.599;1.302;2.466;1.789;1.789;1.789;1.789;SEALING & BONDING;B;2.999;1.298;1.136;1.110
S904;PC;0,428;FERT;NORM;BARRANQUILLA;2.988;504;1.056;975;2.046;2.118;1.713;1.713;1.713;1.713;SEALING & BONDING;B;1.602;895;784;766
S904;PC;0,428;FERT;NORM;MEDELLÍN;612;1.512;936;288;864;1.008;870;870;870;870;SEALING & BONDING;B;1.338;641;561;548
S904;PC;0,428;FERT;NORM;PEREIRA;1.332;576;684;468;900;1.260;876;876;876;876;SEALING & BONDING;B;980;542;475;464
S904;PC;0,428;FERT;NORM;CALI;537;219;612;1.248;486;630;788;788;788;788;SEALING & BONDING;B;908;433;379;370
S904;PC;0,428;FERT;NORM;ORIENTE;270;612;432;288;180;180;327;327;327;327;SEALING & BONDING;B;642;318;278;272
S904;PC;0,428;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;B;60;27;24;23
S3758;PC;2;FERT;NORM;BOGOTÁ;1.929;4.611;5.820;1.086;3.294;3.120;3.310;3.310;3.310;3.310;WATERPROOFING;C;0;3.254;0;3.254
S3758;PC;2;FERT;NORM;BARRANQUILLA;3.360;2.280;3.234;4.140;1.830;1.812;2.776;2.776;2.776;2.776;WATERPROOFING;C;0;2.291;0;2.291
S3758;PC;2;FERT;NORM;CALI;0;1.560;1.380;57;588;600;698;698;698;698;WATERPROOFING;C;0;827;0;827
S3758;PC;2;FERT;NORM;ORIENTE;1.080;1.020;1.635;120;660;6;754;754;754;754;WATERPROOFING;C;0;727;0;727
S3758;PC;2;FERT;NORM;MEDELLÍN;480;1.122;600;240;120;840;567;567;567;567;WATERPROOFING;C;600;600;600;600
S3758;PC;2;FERT;NORM;PEREIRA;60;120;0;120;120;540;260;260;260;260;WATERPROOFING;C;0;121;0;121
S3758;PC;2;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;C;0;31;0;31
S585;PC;0,894;HAWA;ERLA;BOGOTÁ;1.467;2.355;2.661;1.935;1.461;2.019;1.983;1.983;1.983;1.983;ENG REFURBISHMENT;A;1.887;1.790;1.833;1.999
S585;PC;0,894;HAWA;ERLA;CALI;1.146;345;549;1.449;639;1.209;1.099;1.099;1.099;1.099;ENG REFURBISHMENT;A;858;831;851;928
S585;PC;0,894;HAWA;ERLA;BARRANQUILLA;297;1.662;930;648;1.497;513;925;925;925;925;ENG REFURBISHMENT;A;922;848;869;947
S585;PC;0,894;HAWA;ERLA;PEREIRA;1.464;891;1.107;78;303;1.125;828;828;828;828;ENG REFURBISHMENT;A;300;300;300;300
S585;PC;0,894;HAWA;ERLA;ORIENTE;312;348;1.566;336;174;2.298;936;936;936;936;ENG REFURBISHMENT;A;498;633;648;706
S585;PC;0,894;HAWA;ERLA;MEDELLÍN;594;687;1.116;828;423;1.029;780;780;780;780;ENG REFURBISHMENT;A;575;509;521;569
S585;PC;0,894;HAWA;ERLA;SANTANDER;0;0;0;0;0;6;2;2;2;2;ENG REFURBISHMENT;A;165;87;89;97
S2768;PC;0,288;HAWA;NORM;MEDELLÍN;3.708;2.304;2.448;1.008;3.672;2.376;2.586;2.586;2.586;2.586;SEALING & BONDING;B;3.000;3.000;3.000;3.000
S2768;PC;0,288;HAWA;NORM;BOGOTÁ;2.268;2.166;2.880;810;576;2.601;1.884;1.884;1.884;1.884;SEALING & BONDING;B;1.415;1.874;1.371;1.684
S2768;PC;0,288;HAWA;NORM;ORIENTE;576;36;540;36;144;45;230;230;230;230;SEALING & BONDING;B;235;303;222;273
S2768;PC;0,288;HAWA;NORM;CALI;684;360;576;72;144;288;354;354;354;354;SEALING & BONDING;B;244;287;210;258
S2768;PC;0,288;HAWA;NORM;SANTANDER;0;0;0;0;0;396;132;132;132;132;SEALING & BONDING;B;127;185;135;166
S2768;PC;0,288;HAWA;NORM;PEREIRA;108;396;576;108;396;252;306;306;306;306;SEALING & BONDING;B;202;272;199;244
S2768;PC;0,288;HAWA;NORM;BARRANQUILLA;114;174;108;108;36;0;90;90;90;90;SEALING & BONDING;B;89;89;65;80
S2872;PC;4,2;FERT;NORM;BOGOTÁ;1.758;2.019;3.720;2.130;924;4.200;2.459;2.459;2.459;2.459;ROOFING;A;1.306;2.196;1.777;2.253
S2872;PC;4,2;FERT;NORM;CALI;804;810;1.992;447;606;1.842;1.084;1.084;1.084;1.084;ROOFING;A;526;886;717;909
S2872;PC;4,2;FERT;NORM;ORIENTE;636;456;1.602;717;540;1.146;850;850;850;850;ROOFING;A;432;741;600;760
S2872;PC;4,2;FERT;NORM;SANTANDER;0;192;168;36;0;0;66;66;66;66;ROOFING;A;398;574;465;589
S2872;PC;4,2;FERT;NORM;PEREIRA;876;588;696;504;408;672;624;624;624;624;ROOFING;A;279;459;371;471
S2872;PC;4,2;FERT;NORM;MEDELLÍN;387;372;648;204;339;522;412;412;412;412;ROOFING;A;232;366;296;376
S2872;PC;4,2;FERT;NORM;BARRANQUILLA;156;264;324;60;36;132;162;162;162;162;ROOFING;A;86;145;117;149
S4113;PC;4,5;FERT;NORM;MEDELLÍN;1.578;1.878;2.106;1.152;1.872;1.422;1.668;1.668;1.668;1.668;CONCRETE.;A;1.497;1.348;1.174;1.430
S4113;PC;4,5;FERT;NORM;BARRANQUILLA;1.242;1.548;1.842;828;726;1.254;1.240;1.240;1.240;1.240;CONCRETE.;A;1.115;1.079;940;1.145
S4113;PC;4,5;FERT;NORM;CALI;1.506;1.356;1.362;492;738;990;1.074;1.074;1.074;1.074;CONCRETE.;A;1.068;906;789;961
S4113;PC;4,5;FERT;NORM;ORIENTE;1.152;810;1.422;270;378;255;715;715;715;715;CONCRETE.;A;740;662;577;703
S4113;PC;4,5;FERT;NORM;BOGOTÁ;630;885;1.170;324;324;693;671;671;671;671;CONCRETE.;A;581;549;478;582
S4113;PC;4,5;FERT;NORM;PEREIRA;540;216;684;198;180;120;323;323;323;323;CONCRETE.;A;304;284;247;301
S4113;PC;4,5;FERT;NORM;SANTANDER;0;45;0;0;0;18;11;11;11;11;CONCRETE.;A;107;71;61;75
S4119;PC;5;FERT;NORM;MEDELLÍN;1.506;1.305;1.782;975;1.566;1.224;1.393;1.393;1.393;1.393;CONCRETE.;A;1.308;1.208;990;1.305
S4119;PC;5;FERT;NORM;BOGOTÁ;1.386;1.506;2.424;378;774;957;1.238;1.238;1.238;1.238;CONCRETE.;A;1.203;1.120;918;1.210
S4119;PC;5;FERT;NORM;ORIENTE;1.677;837;1.893;489;345;399;940;940;940;940;CONCRETE.;A;864;785;643;848
S4119;PC;5;FERT;NORM;CALI;936;1.098;1.314;252;1.122;879;934;934;934;934;CONCRETE.;A;815;780;640;843
S4119;PC;5;FERT;NORM;BARRANQUILLA;798;540;1.086;720;678;732;759;759;759;759;CONCRETE.;A;671;630;516;680
S4119;PC;5;FERT;NORM;PEREIRA;642;432;690;249;270;102;398;398;398;398;CONCRETE.;A;447;403;331;435
S4119;PC;5;FERT;NORM;SANTANDER;0;75;132;0;0;36;41;41;41;41;CONCRETE.;A;315;237;194;256
S3530;PC;0,786;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;0;0;0;275
S3530;PC;0,786;FERT;NORM;PEREIRA;60;300;300;0;0;0;110;110;110;110;INDUSTRY;C;0;0;0;24
S3530;PC;0,786;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;0;0;0;72
S3530;PC;0,786;FERT;NORM;MEDELLÍN;60;0;0;0;0;0;10;10;10;10;INDUSTRY;C;0;0;0;34
S3530;PC;0,786;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;0;0;0;24
S3530;PC;0,786;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;0;0;0;24
S3530;PC;0,786;FERT;NORM;CALI;0;0;0;0;72;0;24;24;24;24;INDUSTRY;C;0;48;48;48
S4265;PC;2;FERT;ERLA;PEREIRA;1.461;936;2.142;771;1.464;1.794;1.428;1.428;1.428;1.428;ENG REFURBISHMENT;A;750;750;750;810
S4265;PC;2;FERT;ERLA;BARRANQUILLA;744;1.200;1.932;660;1.221;1.074;1.139;1.139;1.139;1.139;ENG REFURBISHMENT;A;1.219;993;893;886
S4265;PC;2;FERT;ERLA;CALI;1.323;1.035;1.881;1.299;867;1.329;1.289;1.289;1.289;1.289;ENG REFURBISHMENT;A;979;816;734;728
S4265;PC;2;FERT;ERLA;BOGOTÁ;1.608;1.395;1.401;876;228;1.584;1.182;1.182;1.182;1.182;ENG REFURBISHMENT;A;911;785;706;700
S4265;PC;2;FERT;ERLA;ORIENTE;756;168;456;363;156;375;379;379;379;379;ENG REFURBISHMENT;A;303;265;238;236
S4265;PC;2;FERT;ERLA;SANTANDER;0;12;39;48;0;0;17;17;17;17;ENG REFURBISHMENT;A;39;28;25;25
S4265;PC;2;FERT;ERLA;MEDELLÍN;0;60;12;36;36;96;56;56;56;56;ENG REFURBISHMENT;A;45;40;36;36
S2873;PC;1;FERT;NORM;BOGOTÁ;1.044;3.096;4.284;684;720;3.780;2.268;2.268;2.268;2.268;ROOFING;B;2.124;2.138;1.881;1.793
S2873;PC;1;FERT;NORM;ORIENTE;594;1.539;1.440;1.548;252;756;1.022;1.022;1.022;1.022;ROOFING;B;871;879;773;737
S2873;PC;1;FERT;NORM;CALI;792;801;1.380;288;972;1.368;934;934;934;934;ROOFING;B;857;826;726;692
S2873;PC;1;FERT;NORM;PEREIRA;396;288;2.346;252;144;360;631;631;631;631;ROOFING;B;440;428;376;358
S2873;PC;1;FERT;NORM;SANTANDER;0;72;36;0;0;0;18;18;18;18;ROOFING;B;445;400;351;335
S2873;PC;1;FERT;NORM;MEDELLÍN;468;288;444;180;360;432;362;362;362;362;ROOFING;B;372;351;309;295
S2873;PC;1;FERT;NORM;BARRANQUILLA;36;72;0;0;0;36;24;24;24;24;ROOFING;B;42;44;39;37
S929;M;0,461;FERT;NORM;BOGOTÁ;2.340;450;900;810;2.700;1.710;1.740;1.740;1.740;1.740;WATERPROOFING;B;1.098;1.405;1.230;1.154
S929;M;0,461;FERT;NORM;PEREIRA;1.260;720;990;360;720;1.530;930;930;930;930;WATERPROOFING;B;551;843;738;692
S929;M;0,461;FERT;NORM;BARRANQUILLA;450;0;180;1.350;1.260;90;900;900;900;900;WATERPROOFING;B;451;521;456;428
S929;M;0,461;FERT;NORM;ORIENTE;900;900;540;0;540;1.260;690;690;690;690;WATERPROOFING;B;341;486;426;400
S929;M;0,461;FERT;NORM;CALI;1.080;0;720;900;720;90;585;585;585;585;WATERPROOFING;B;286;397;348;326
S929;M;0,461;FERT;NORM;MEDELLÍN;90;0;270;180;90;0;105;105;105;105;WATERPROOFING;B;110;123;108;101
S929;M;0,461;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;B;75;103;90;84
S2773;PC;0,84;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;B;3.600;3.600;3.600;1.658
S2773;PC;0,84;FERT;NORM;BARRANQUILLA;1.500;360;450;1.650;660;2.700;1.670;1.670;1.670;1.670;INDUSTRY;B;1.500;1.500;1.500;1.573
S2773;PC;0,84;FERT;NORM;MEDELLÍN;120;1.560;780;420;120;840;640;640;640;640;INDUSTRY;B;2.400;2.400;2.400;655
S2773;PC;0,84;FERT;NORM;BOGOTÁ;120;120;0;180;0;240;140;140;140;140;INDUSTRY;B;1.500;1.500;1.500;324
S2773;PC;0,84;FERT;NORM;CALI;0;300;300;420;0;300;240;240;240;240;INDUSTRY;B;0;118;66;183
S2773;PC;0,84;FERT;NORM;PEREIRA;0;0;240;60;0;0;50;50;50;50;INDUSTRY;B;60;60;60;120
S902;PC;0,428;FERT;NORM;CALI;1.839;2.589;1.872;912;954;1.950;1.686;1.686;1.686;1.686;SEALING & BONDING;B;2.573;1.061;1.267;1.030
S902;PC;0,428;FERT;NORM;BOGOTÁ;1.491;945;1.524;936;1.083;1.755;1.289;1.289;1.289;1.289;SEALING & BONDING;B;2.085;893;1.066;867
S902;PC;0,428;FERT;NORM;MEDELLÍN;900;1.260;648;396;432;1.116;792;792;792;792;SEALING & BONDING;B;1.741;719;858;698
S902;PC;0,428;FERT;NORM;ORIENTE;648;720;612;912;108;219;537;537;537;537;SEALING & BONDING;B;749;324;386;314
S902;PC;0,428;FERT;NORM;BARRANQUILLA;288;252;324;252;396;72;264;264;264;264;SEALING & BONDING;B;497;199;238;193
S902;PC;0,428;FERT;NORM;PEREIRA;180;36;288;144;36;600;260;260;260;260;SEALING & BONDING;B;443;214;255;207
S902;PC;0,428;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;B;201;48;58;47
S1250;PC;50;FERT;NORM;MEDELLÍN;2.571;3.825;1.020;3.945;5.985;15.699;8.543;8.543;8.543;8.543;BUILDING FINISHING;C;4.500;25.500;25.500;25.500
S1250;PC;50;FERT;NORM;BOGOTÁ;1.233;54;60;612;165;3;355;355;355;355;BUILDING FINISHING;C;150;2.237;2.105;2.208
S1250;PC;50;FERT;NORM;CALI;0;6;0;6;0;30;12;12;12;12;BUILDING FINISHING;C;0;26;24;25
S1250;PC;50;FERT;NORM;ORIENTE;12;3;0;0;0;0;3;3;3;3;BUILDING FINISHING;C;6;17;16;16
S1250;PC;50;FERT;NORM;BARRANQUILLA;0;0;0;0;0;6;2;2;2;2;BUILDING FINISHING;C;0;4;3;4
S1250;PC;50;FERT;NORM;PEREIRA;0;0;0;0;0;6;2;2;2;2;BUILDING FINISHING;C;1;6;5;5
S1250;PC;50;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;1;4;3;4
S901;PC;0,406;FERT;NORM;CALI;960;900;3.039;90;1.299;2.448;1.456;1.456;1.456;1.456;SEALING & BONDING;B;2.969;1.302;1.179;1.056
S901;PC;0,406;FERT;NORM;MEDELLÍN;2.232;504;288;180;180;324;618;618;618;618;SEALING & BONDING;B;1.922;410;371;332
S901;PC;0,406;FERT;NORM;BOGOTÁ;951;459;2.556;576;900;666;1.018;1.018;1.018;1.018;SEALING & BONDING;B;1.473;540;489;438
S901;PC;0,406;FERT;NORM;PEREIRA;396;540;1.404;720;756;684;750;750;750;750;SEALING & BONDING;B;1.098;504;457;409
S901;PC;0,406;FERT;NORM;BARRANQUILLA;72;180;468;360;144;36;210;210;210;210;SEALING & BONDING;B;989;425;385;345
S901;PC;0,406;FERT;NORM;ORIENTE;72;540;36;180;144;144;186;186;186;186;SEALING & BONDING;B;552;216;196;175
S901;PC;0,406;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;B;265;16;15;13
S1166;PC;0,435;FERT;NORM;BOGOTÁ;2.988;2.307;1.932;1.440;5.253;3.471;3.388;3.388;3.388;3.388;SEALING & BONDING;A;1.944;2.883;2.957;2.865
S1166;PC;0,435;FERT;NORM;MEDELLÍN;216;258;330;180;324;180;248;248;248;248;SEALING & BONDING;A;336;431;442;428
S1166;PC;0,435;FERT;NORM;CALI;804;216;384;468;474;324;445;445;445;445;SEALING & BONDING;A;548;685;703;681
S1166;PC;0,435;FERT;NORM;BARRANQUILLA;630;252;312;1.068;-435;198;338;338;338;338;SEALING & BONDING;A;364;518;531;515
S1166;PC;0,435;FERT;NORM;ORIENTE;432;36;504;180;336;108;266;266;266;266;SEALING & BONDING;A;339;366;376;364
S1166;PC;0,435;FERT;NORM;SANTANDER;0;126;0;0;0;0;21;21;21;21;SEALING & BONDING;A;252;182;186;181
S1166;PC;0,435;FERT;NORM;PEREIRA;36;72;144;42;180;108;110;110;110;110;SEALING & BONDING;A;226;196;201;194
S89;PC;3,5;FERT;NORM;BARRANQUILLA;1.152;1.164;3.489;2.976;708;804;1.716;1.716;1.716;1.716;ROOFING;A;1.838;2.187;1.760;1.511
S89;PC;3,5;FERT;NORM;BOGOTÁ;1.155;1.500;2.403;453;372;984;1.145;1.145;1.145;1.145;ROOFING;A;718;909;732;628
S89;PC;3,5;FERT;NORM;MEDELLÍN;468;684;612;336;516;300;486;486;486;486;ROOFING;A;290;383;308;265
S89;PC;3,5;FERT;NORM;CALI;276;528;1.308;171;252;444;497;497;497;497;ROOFING;A;251;351;282;242
S89;PC;3,5;FERT;NORM;ORIENTE;96;600;744;156;132;180;318;318;318;318;ROOFING;A;195;269;217;186
S89;PC;3,5;FERT;NORM;SANTANDER;0;24;0;0;0;0;4;4;4;4;ROOFING;A;66;67;54;46
S89;PC;3,5;FERT;NORM;PEREIRA;12;108;15;24;72;72;56;56;56;56;ROOFING;A;31;42;34;29
S4111;KG;1;FERT;YBLK;BARRANQUILLA;4.500;3.000;7.500;0;3.000;0;3.000;3.000;3.000;3.000;CONCRETE.;C;0;4.959;0;4.959
S3447;PC;50;FERT;NORM;ORIENTE;2.976;3.387;3.411;1.542;2.283;4.023;2.937;2.937;2.937;2.937;BUILDING FINISHING;B;2.400;1.778;3.104;4.517
S3447;PC;50;FERT;NORM;CALI;816;1.494;1.551;450;2.709;138;1.193;1.193;1.193;1.193;BUILDING FINISHING;B;1.375;850;1.483;2.158
S3447;PC;50;FERT;NORM;BARRANQUILLA;0;480;0;0;0;762;254;254;254;254;BUILDING FINISHING;B;300;72;126;184
S3447;PC;50;FERT;NORM;PEREIRA;87;120;666;60;360;858;426;426;426;426;BUILDING FINISHING;B;300;147;257;374
S3447;PC;50;FERT;NORM;BOGOTÁ;0;0;30;3;93;228;108;108;108;108;BUILDING FINISHING;B;60;54;94;137
S4158;PC;50;FERT;NORM;CALI;3.726;3.108;5.130;3.741;2.697;2.829;3.539;3.539;3.539;3.539;BUILDING FINISHING;A;3.993;161;0;1.153
S4158;PC;50;FERT;NORM;MEDELLÍN;2.025;579;588;654;615;1.587;1.008;1.008;1.008;1.008;BUILDING FINISHING;A;951;840;840;840
S4158;PC;50;FERT;NORM;PEREIRA;216;30;6;192;18;27;82;82;82;82;BUILDING FINISHING;A;90;4;0;27
S4158;PC;50;FERT;NORM;ORIENTE;0;90;30;135;48;0;61;61;61;61;BUILDING FINISHING;A;60;2;0;14
S4158;PC;50;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;A;60;1;0;10
S3668;KG;1;FERT;YBLK;MEDELLÍN;15.000;0;0;0;8.490;9.000;5.830;5.830;5.830;5.830;CONCRETE.;C;9.000;0;9.000;0
S3800;KG;1;FERT;YBLK;MEDELLÍN;10.800;0;0;10.800;0;10.800;7.200;7.200;7.200;7.200;CONCRETE.;C;0;10.500;0;9.467
S3800;KG;1;FERT;YBLK;CALI;0;0;0;0;0;0;0;0;0;0;CONCRETE.;C;0;0;0;23
S85;PC;0,408;FERT;NORM;BOGOTÁ;2.742;3.642;6.171;60;3.312;3.168;3.183;3.183;3.183;3.183;SEALING & BONDING;A;3.746;3.684;4.445;3.826
S85;PC;0,408;FERT;NORM;CALI;927;555;285;918;468;396;594;594;594;594;SEALING & BONDING;A;583;605;731;629
S85;PC;0,408;FERT;NORM;MEDELLÍN;144;252;936;144;216;288;330;330;330;330;SEALING & BONDING;A;271;295;356;306
S85;PC;0,408;FERT;NORM;PEREIRA;180;180;108;108;72;72;120;120;120;120;SEALING & BONDING;A;73;76;92;79
S85;PC;0,408;FERT;NORM;BARRANQUILLA;180;36;6;150;0;39;69;69;69;69;SEALING & BONDING;A;89;94;114;98
S85;PC;0,408;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;A;61;53;64;55
S85;PC;0,408;FERT;NORM;ORIENTE;0;12;108;0;0;0;20;20;20;20;SEALING & BONDING;A;17;18;21;18
S3066;KG;1;FERT;YBLK;BARRANQUILLA;0;3.060;0;0;240;0;550;550;550;550;CONCRETE.;B;0;0;0;14.288
S2718;PC;2;FERT;NORM;ORIENTE;1.740;366;5.550;1.011;3.477;2.292;2.406;2.406;2.406;2.406;BUILDING FINISHING;C;2.576;2.581;1.712;1.553
S2718;PC;2;FERT;NORM;CALI;1.278;1.200;2.562;120;180;2.370;1.285;1.285;1.285;1.285;BUILDING FINISHING;C;1.749;1.695;1.124;1.020
S2718;PC;2;FERT;NORM;PEREIRA;180;600;300;240;120;720;360;360;360;360;BUILDING FINISHING;C;471;496;329;299
S2718;PC;2;FERT;NORM;MEDELLÍN;480;60;129;240;60;720;340;340;340;340;BUILDING FINISHING;C;600;600;600;600
S2718;PC;2;FERT;NORM;BOGOTÁ;231;0;1.167;138;123;300;327;327;327;327;BUILDING FINISHING;C;538;512;340;308
S2718;PC;2;FERT;NORM;BARRANQUILLA;156;240;456;90;153;195;215;215;215;215;BUILDING FINISHING;C;324;279;185;168
S2718;PC;2;FERT;NORM;SANTANDER;60;0;60;0;180;0;60;60;60;60;BUILDING FINISHING;C;186;131;87;79
S3288;PC;2;FERT;NORM;CALI;2.382;1.938;852;696;1.326;4.380;2.134;2.134;2.134;2.134;BUILDING FINISHING;B;1.800;1.257;2.151;2.317
S3288;PC;2;FERT;NORM;ORIENTE;540;576;2.022;33;1.989;882;1.007;1.007;1.007;1.007;BUILDING FINISHING;B;600;550;941;1.013
S3288;PC;2;FERT;NORM;BARRANQUILLA;510;288;1.356;273;948;1.236;819;819;819;819;BUILDING FINISHING;B;1.200;437;748;805
S3288;PC;2;FERT;NORM;SANTANDER;0;72;198;120;36;0;71;71;71;71;BUILDING FINISHING;B;810;139;237;256
S3288;PC;2;FERT;NORM;PEREIRA;0;390;318;0;0;204;152;152;152;152;BUILDING FINISHING;B;249;98;168;181
S3288;PC;2;FERT;NORM;BOGOTÁ;24;3;30;0;30;0;15;15;15;15;BUILDING FINISHING;B;30;94;162;174
S3288;PC;2;FERT;NORM;MEDELLÍN;0;54;126;0;0;90;45;45;45;45;BUILDING FINISHING;B;120;324;324;324
S4222;PC;18;FERT;NORM;MEDELLÍN;1.224;1.122;1.677;1.020;1.530;1.428;1.334;1.334;1.334;1.334;ROOFING;A;783;969;760;834
S4222;PC;18;FERT;NORM;BARRANQUILLA;585;1.269;2.529;1.065;318;735;1.084;1.084;1.084;1.084;ROOFING;A;693;877;688;755
S4222;PC;18;FERT;NORM;BOGOTÁ;960;684;1.686;366;726;1.221;941;941;941;941;ROOFING;A;505;690;542;594
S4222;PC;18;FERT;NORM;ORIENTE;534;759;960;825;417;639;689;689;689;689;ROOFING;A;440;564;442;485
S4222;PC;18;FERT;NORM;CALI;837;612;1.155;504;540;258;651;651;651;651;ROOFING;A;441;505;396;434
S4222;PC;18;FERT;NORM;SANTANDER;33;27;24;12;0;0;16;16;16;16;ROOFING;A;139;146;115;126
S4222;PC;18;FERT;NORM;PEREIRA;312;231;336;144;105;102;205;205;205;205;ROOFING;A;151;171;134;147
S4226;PC;0,5;FERT;ERLA;BOGOTÁ;1.488;732;3.600;192;2.787;1.587;1.731;1.731;1.731;1.731;ENG REFURBISHMENT;A;1.226;1.346;981;1.060
S4226;PC;0,5;FERT;ERLA;BARRANQUILLA;771;486;1.224;756;564;447;708;708;708;708;ENG REFURBISHMENT;A;592;631;459;497
S4226;PC;0,5;FERT;ERLA;ORIENTE;582;834;1.434;336;363;387;656;656;656;656;ENG REFURBISHMENT;A;478;531;387;418
S4226;PC;0,5;FERT;ERLA;PEREIRA;768;624;729;198;528;384;539;539;539;539;ENG REFURBISHMENT;A;368;426;311;336
S4226;PC;0,5;FERT;ERLA;CALI;480;414;948;54;210;384;415;415;415;415;ENG REFURBISHMENT;A;388;375;273;295
S4226;PC;0,5;FERT;ERLA;MEDELLÍN;531;432;480;141;240;624;408;408;408;408;ENG REFURBISHMENT;A;360;360;360;360
S4226;PC;0,5;FERT;ERLA;SANTANDER;0;0;72;0;48;0;20;20;20;20;ENG REFURBISHMENT;A;109;88;64;69
S4091;PC;1,75;HAWA;NORM;BOGOTÁ;1.512;813;2.538;576;663;1.539;1.274;1.274;1.274;1.274;SEALING & BONDING;A;757;1.939;1.234;1.162
S4091;PC;1,75;HAWA;NORM;ORIENTE;414;432;1.986;3.036;348;972;1.452;1.452;1.452;1.452;SEALING & BONDING;A;788;1.944;1.238;1.165
S4091;PC;1,75;HAWA;NORM;CALI;801;558;1.545;111;723;573;719;719;719;719;SEALING & BONDING;A;392;999;636;599
S4091;PC;1,75;HAWA;NORM;BARRANQUILLA;771;540;1.023;429;48;693;584;584;584;584;SEALING & BONDING;A;305;820;522;491
S4091;PC;1,75;HAWA;NORM;PEREIRA;240;222;546;117;84;126;223;223;223;223;SEALING & BONDING;A;119;317;202;190
S4091;PC;1,75;HAWA;NORM;SANTANDER;0;66;24;0;0;0;15;15;15;15;SEALING & BONDING;A;62;140;89;84
S4091;PC;1,75;HAWA;NORM;MEDELLÍN;0;6;0;0;24;0;8;8;8;8;SEALING & BONDING;A;150;150;150;150
S434;PC;5,678;FERT;NORM;CALI;2.940;5.124;2.757;4.644;936;3.504;3.318;3.318;3.318;3.318;BUILDING FINISHING;B;3.600;1.324;674;681
S434;PC;5,678;FERT;NORM;PEREIRA;600;84;12;36;372;516;308;308;308;308;BUILDING FINISHING;B;480;213;108;110
S434;PC;5,678;FERT;NORM;ORIENTE;312;339;288;0;420;660;360;360;360;360;BUILDING FINISHING;B;300;124;63;64
S434;PC;5,678;FERT;NORM;MEDELLÍN;240;210;132;288;135;384;269;269;269;269;BUILDING FINISHING;B;180;79;40;41
S434;PC;5,678;FERT;NORM;BOGOTÁ;264;60;48;288;144;120;184;184;184;184;BUILDING FINISHING;B;60;90;46;46
S434;PC;5,678;FERT;NORM;SANTANDER;0;0;0;0;0;120;40;40;40;40;BUILDING FINISHING;B;150;21;11;11
S434;PC;5,678;FERT;NORM;BARRANQUILLA;0;60;0;0;144;0;48;48;48;48;BUILDING FINISHING;B;0;12;6;6
S4134;PC;0,25;FERT;NORM;BOGOTÁ;1.080;1.800;1.812;180;1.212;1.722;1.301;1.301;1.301;1.301;ENG REFURBISHMENT;B;825;814;699;822
S4134;PC;0,25;FERT;NORM;MEDELLÍN;1.332;1.080;1.440;1.008;1.152;1.224;1.206;1.206;1.206;1.206;ENG REFURBISHMENT;B;888;868;746;877
S4134;PC;0,25;FERT;NORM;CALI;1.020;936;1.584;288;252;1.752;972;972;972;972;ENG REFURBISHMENT;B;572;595;511;601
S4134;PC;0,25;FERT;NORM;ORIENTE;378;540;468;36;540;540;417;417;417;417;ENG REFURBISHMENT;B;288;292;251;295
S4134;PC;0,25;FERT;NORM;BARRANQUILLA;216;204;612;216;504;396;372;372;372;372;ENG REFURBISHMENT;B;241;241;207;243
S4134;PC;0,25;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;B;65;50;43;51
